p,tau,strategy_A,strategy_B,symmetric,is_bne,max_deviation_gain,expected_payoff_A,expected_payoff_B
0.01,1.15,LP,PL,False,False,1.03,-1.0097,1.0092999999999999
0.01,1.15,LP,LP,True,False,1.93,1.9106999999999996,1.9106999999999996
0.01,1.15,LP,PP,False,False,1.9500000000000002,1.9405,1.9299999999999995
0.01,1.15,PP,LL,False,False,1.9500000000000002,-1.0400000000000003,1.0
0.01,1.15,PP,PL,False,False,1.03,-1.01,1.0195
0.01,1.15,PP,LP,False,False,1.9500000000000002,1.9299999999999995,1.9405
0.01,1.15,PP,PP,True,True,0.0,1.96,1.96
0.01,1.2,LL,LL,True,True,0.0,0.0,0.0
0.01,1.2,LL,PL,False,False,0.020000000000000025,0.01,0.0
0.01,1.2,LL,LP,False,False,1.9799999999999998,0.99,-0.9900000000000002
0.01,1.2,LL,PP,False,False,2.0,1.0,-0.9900000000000002
0.01,1.2,PL,LL,False,False,0.020000000000000025,0.0,0.01
0.01,1.2,PL,PL,True,True,0.0,0.0102,0.0102
0.01,1.2,PL,LP,False,False,0.98,1.0098,-0.9601999999999999
0.01,1.2,PL,PP,False,False,1.0,1.02,-0.96
0.01,1.2,LP,LL,False,False,1.9799999999999998,-0.9900000000000002,0.99
0.01,1.2,LP,PL,False,False,0.98,-0.9601999999999999,1.0098
0.01,1.2,LP,LP,True,False,1.9799999999999998,1.9601999999999997,1.9601999999999997
0.01,1.2,LP,PP,False,False,2.0,1.99,1.9799999999999998
0.01,1.2,PP,LL,False,False,2.0,-0.9900000000000002,1.0
0.01,1.2,PP,PL,False,False,1.0,-0.96,1.02
0.01,1.2,PP,LP,False,False,2.0,1.9799999999999998,1.99
0.01,1.2,PP,PP,True,True,0.0,2.01,2.01
0.01,1.25,LL,LL,True,False,0.050000000000000044,0.0,0.0
0.01,1.25,LL,PL,False,False,0.07000000000000008,0.01,0.0005000000000000004
0.01,1.25,LL,LP,False,False,2.0299999999999994,0.99,-0.9405000000000001
0.01,1.25,LL,PP,False,False,2.05,1.0,-0.9400000000000002
0.01,1.25,PL,LL,False,False,0.07000000000000008,0.0005000000000000004,0.01
0.01,1.25,PL,PL,True,True,0.0,0.010700000000000001,0.010700000000000001
0.01,1.25,PL,LP,False,False,1.0299999999999996,1.0103,-0.9107
0.01,1.25,PL,PP,False,False,1.0499999999999998,1.0205,-0.9099999999999999
0.01,1.25,LP,LL,False,False,2.0299999999999994,-0.9405000000000001,0.99
0.01,1.25,LP,PL,False,False,1.0299999999999996,-0.9107,1.0103
0.01,1.25,LP,LP,True,False,2.0299999999999994,2.0096999999999996,2.0096999999999996
0.01,1.25,LP,PP,False,False,2.05,2.0394999999999994,2.0299999999999994
0.01,1.25,PP,LL,False,False,2.05,-0.9400000000000002,1.0
0.01,1.25,PP,PL,False,False,1.0499999999999998,-0.9099999999999999,1.0205
0.01,1.25,PP,LP,False,False,2.05,2.0299999999999994,2.0394999999999994
0.01,1.25,PP,PP,True,True,0.0,2.0599999999999996,2.0599999999999996
0.01,1.3,LL,LL,True,False,0.10000000000000009,0.0,0.0
0.01,1.3,LL,PL,False,False,0.12000000000000012,0.01,0.0010000000000000009
0.01,1.3,LL,LP,False,False,2.08,0.99,-0.8910000000000001
0.01,1.3,LL,PP,False,False,2.1,1.0,-0.8900000000000001
0.01,1.3,PL,LL,False,False,0.12000000000000012,0.0010000000000000009,0.01
0.01,1.3,PL,PL,True,True,0.0,0.011200000000000002,0.011200000000000002
0.01,1.3,PL,LP,False,False,1.0799999999999998,1.0108,-0.8611999999999999
0.01,1.3,PL,PP,False,False,1.1,1.021,-0.8599999999999999
0.01,1.3,LP,LL,False,False,2.08,-0.8910000000000001,0.99
0.01,1.3,LP,PL,False,False,1.0799999999999998,-0.8611999999999999,1.0108
0.01,1.3,LP,LP,True,False,2.08,2.0591999999999997,2.0591999999999997
0.01,1.3,LP,PP,False,False,2.1,2.089,2.0799999999999996
0.01,1.3,PP,LL,False,False,2.1,-0.8900000000000001,1.0
0.01,1.3,PP,PL,False,False,1.1,-0.8599999999999999,1.021
0.01,1.3,PP,LP,False,False,2.1,2.0799999999999996,2.089
0.01,1.3,PP,PP,True,True,0.0,2.1100000000000003,2.1100000000000003
0.01,1.35,LL,LL,True,False,0.15000000000000013,0.0,0.0
0.01,1.35,LL,PL,False,False,0.17000000000000015,0.01,0.0015000000000000013
0.01,1.35,LL,LP,False,False,2.13,0.99,-0.8415
0.01,1.35,LL,PP,False,False,2.1500000000000004,1.0,-0.8400000000000001
0.01,1.35,PL,LL,False,False,0.17000000000000015,0.0015000000000000013,0.01
0.01,1.35,PL,PL,True,True,0.0,0.011700000000000002,0.011700000000000002
0.01,1.35,PL,LP,False,False,1.1300000000000001,1.0112999999999999,-0.8116999999999999
0.01,1.35,PL,PP,False,False,1.1500000000000004,1.0215,-0.8099999999999998
0.01,1.35,LP,LL,False,False,2.13,-0.8415,0.99
0.01,1.35,LP,PL,False,False,1.1300000000000001,-0.8116999999999999,1.0112999999999999
0.01,1.35,LP,LP,True,False,2.13,2.1087000000000002,2.1087000000000002
0.01,1.35,LP,PP,False,False,2.1500000000000004,2.1385,2.1300000000000003
0.01,1.35,PP,LL,False,False,2.1500000000000004,-0.8400000000000001,1.0
0.01,1.35,PP,PL,False,False,1.1500000000000004,-0.8099999999999998,1.0215
0.01,1.35,PP,LP,False,False,2.1500000000000004,2.1300000000000003,2.1385
0.01,1.35,PP,PP,True,True,0.0,2.16,2.16
0.01,1.4,LL,LL,True,False,0.19999999999999996,0.0,0.0
0.01,1.4,LL,PL,False,False,0.21999999999999997,0.01,0.0019999999999999996
0.01,1.4,LL,LP,False,False,2.1799999999999997,0.99,-0.7920000000000003
0.01,1.4,LL,PP,False,False,2.2,1.0,-0.7900000000000003
0.01,1.4,PL,LL,False,False,0.21999999999999997,0.0019999999999999996,0.01
0.01,1.4,PL,PL,True,True,0.0,0.0122,0.0122
0.01,1.4,PL,LP,False,False,1.18,1.0118,-0.7622
0.01,1.4,PL,PP,False,False,1.2000000000000002,1.022,-0.76
0.01,1.4,LP,LL,False,False,2.1799999999999997,-0.7920000000000003,0.99
0.01,1.4,LP,PL,False,False,1.18,-0.7622,1.0118
0.01,1.4,LP,LP,True,False,2.1799999999999997,2.1582,2.1582
0.01,1.4,LP,PP,False,False,2.2,2.1879999999999997,2.1799999999999997
0.01,1.4,PP,LL,False,False,2.2,-0.7900000000000003,1.0
0.01,1.4,PP,PL,False,False,1.2000000000000002,-0.76,1.022
0.01,1.4,PP,LP,False,False,2.2,2.1799999999999997,2.1879999999999997
0.01,1.4,PP,PP,True,True,0.0,2.21,2.21
0.01,1.45,LL,LL,True,False,0.25,0.0,0.0
0.01,1.45,LL,PL,False,False,0.27,0.01,0.0025
0.01,1.45,LL,LP,False,False,2.2299999999999995,0.99,-0.7425000000000002
0.01,1.45,LL,PP,False,False,2.25,1.0,-0.7400000000000002
0.01,1.45,PL,LL,False,False,0.27,0.0025,0.01
0.01,1.45,PL,PL,True,True,0.0,0.012700000000000001,0.012700000000000001
0.01,1.45,PL,LP,False,False,1.2299999999999998,1.0123,-0.7127
0.01,1.45,PL,PP,False,False,1.25,1.0225,-0.71
0.01,1.45,LP,LL,False,False,2.2299999999999995,-0.7425000000000002,0.99
0.01,1.45,LP,PL,False,False,1.2299999999999998,-0.7127,1.0123
0.01,1.45,LP,LP,True,False,2.2299999999999995,2.2076999999999996,2.2076999999999996
0.01,1.45,LP,PP,False,False,2.25,2.2375,2.2299999999999995
0.01,1.45,PP,LL,False,False,2.25,-0.7400000000000002,1.0
0.01,1.45,PP,PL,False,False,1.25,-0.71,1.0225
0.01,1.45,PP,LP,False,False,2.25,2.2299999999999995,2.2375
0.01,1.45,PP,PP,True,True,0.0,2.2600000000000002,2.2600000000000002
0.01,1.5,LL,LL,True,False,0.30000000000000004,0.0,0.0
0.01,1.5,LL,PL,False,False,0.32000000000000006,0.01,0.0030000000000000005
0.01,1.5,LL,LP,False,False,2.2799999999999994,0.99,-0.6930000000000002
0.01,1.5,LL,PP,False,False,2.3,1.0,-0.6900000000000002
0.01,1.5,PL,LL,False,False,0.32000000000000006,0.0030000000000000005,0.01
0.01,1.5,PL,PL,True,True,0.0,0.013200000000000002,0.013200000000000002
0.01,1.5,PL,LP,False,False,1.2799999999999996,1.0128,-0.6631999999999999
0.01,1.5,PL,PP,False,False,1.2999999999999998,1.023,-0.6599999999999999
0.01,1.5,LP,LL,False,False,2.2799999999999994,-0.6930000000000002,0.99
0.01,1.5,LP,PL,False,False,1.2799999999999996,-0.6631999999999999,1.0128
0.01,1.5,LP,LP,True,False,2.2799999999999994,2.2571999999999997,2.2571999999999997
0.01,1.5,LP,PP,False,False,2.3,2.2869999999999995,2.28
0.01,1.5,PP,LL,False,False,2.3,-0.6900000000000002,1.0
0.01,1.5,PP,PL,False,False,1.2999999999999998,-0.6599999999999999,1.023
0.01,1.5,PP,LP,False,False,2.3,2.28,2.2869999999999995
0.01,1.5,PP,PP,True,True,0.0,2.3099999999999996,2.3099999999999996
0.01,1.55,LL,LL,True,False,0.3500000000000001,0.0,0.0
0.01,1.55,LL,PL,False,False,0.3700000000000001,0.01,0.003500000000000001
0.01,1.55,LL,LP,False,False,2.33,0.99,-0.6435000000000001
0.01,1.55,LL,PP,False,False,2.35,1.0,-0.6400000000000001
0.01,1.55,PL,LL,False,False,0.3700000000000001,0.003500000000000001,0.01
0.01,1.55,PL,PL,True,True,0.0,0.013700000000000002,0.013700000000000002
0.01,1.55,PL,LP,False,False,1.3299999999999998,1.0132999999999999,-0.6136999999999999
0.01,1.55,PL,PP,False,False,1.35,1.0235,-0.6099999999999999
0.01,1.55,LP,LL,False,False,2.33,-0.6435000000000001,0.99
0.01,1.55,LP,PL,False,False,1.3299999999999998,-0.6136999999999999,1.0132999999999999
0.01,1.55,LP,LP,True,False,2.33,2.3066999999999998,2.3066999999999998
0.01,1.55,LP,PP,False,False,2.35,2.3365,2.3299999999999996
0.01,1.55,PP,LL,False,False,2.35,-0.6400000000000001,1.0
0.01,1.55,PP,PL,False,False,1.35,-0.6099999999999999,1.0235
0.01,1.55,PP,LP,False,False,2.35,2.3299999999999996,2.3365
0.01,1.55,PP,PP,True,True,0.0,2.3600000000000003,2.3600000000000003
0.01,1.6,LL,LL,True,False,0.40000000000000013,0.0,0.0
0.01,1.6,LL,PL,False,False,0.42000000000000015,0.01,0.004000000000000002
0.01,1.6,LL,LP,False,False,2.38,0.99,-0.5940000000000001
0.01,1.6,LL,PP,False,False,2.4000000000000004,1.0,-0.5900000000000001
0.01,1.6,PL,LL,False,False,0.42000000000000015,0.004000000000000002,0.01
0.01,1.6,PL,PL,True,True,0.0,0.014200000000000003,0.014200000000000003
0.01,1.6,PL,LP,False,False,1.3800000000000001,1.0138,-0.5641999999999998
0.01,1.6,PL,PP,False,False,1.4000000000000004,1.024,-0.5599999999999998
0.01,1.6,LP,LL,False,False,2.38,-0.5940000000000001,0.99
0.01,1.6,LP,PL,False,False,1.3800000000000001,-0.5641999999999998,1.0138
0.01,1.6,LP,LP,True,False,2.38,2.3562000000000003,2.3562000000000003
0.01,1.6,LP,PP,False,False,2.4000000000000004,2.386,2.3800000000000003
0.01,1.6,PP,LL,False,False,2.4000000000000004,-0.5900000000000001,1.0
0.01,1.6,PP,PL,False,False,1.4000000000000004,-0.5599999999999998,1.024
0.01,1.6,PP,LP,False,False,2.4000000000000004,2.3800000000000003,2.386
0.01,1.6,PP,PP,True,True,0.0,2.41,2.41
0.01,1.65,LL,LL,True,False,0.44999999999999996,0.0,0.0
0.01,1.65,LL,PL,False,False,0.47,0.01,0.0045
0.01,1.65,LL,LP,False,False,2.4299999999999997,0.99,-0.5445000000000002
0.01,1.65,LL,PP,False,False,2.45,1.0,-0.5400000000000003
0.01,1.65,PL,LL,False,False,0.47,0.0045,0.01
0.01,1.65,PL,PL,True,True,0.0,0.014700000000000001,0.014700000000000001
0.01,1.65,PL,LP,False,False,1.43,1.0143,-0.5147
0.01,1.65,PL,PP,False,False,1.4500000000000002,1.0245,-0.51
0.01,1.65,LP,LL,False,False,2.4299999999999997,-0.5445000000000002,0.99
0.01,1.65,LP,PL,False,False,1.43,-0.5147,1.0143
0.01,1.65,LP,LP,True,False,2.4299999999999997,2.4057,2.4057
0.01,1.65,LP,PP,False,False,2.45,2.4354999999999998,2.4299999999999997
0.01,1.65,PP,LL,False,False,2.45,-0.5400000000000003,1.0
0.01,1.65,PP,PL,False,False,1.4500000000000002,-0.51,1.0245
0.01,1.65,PP,LP,False,False,2.45,2.4299999999999997,2.4354999999999998
0.01,1.65,PP,PP,True,True,0.0,2.46,2.46
0.01,1.7,LL,LL,True,False,0.5,0.0,0.0
0.01,1.7,LL,PL,False,False,0.52,0.01,0.005
0.01,1.7,LL,LP,False,False,2.4799999999999995,0.99,-0.4950000000000002
0.01,1.7,LL,PP,False,False,2.5,1.0,-0.4900000000000002
0.01,1.7,PL,LL,False,False,0.52,0.005,0.01
0.01,1.7,PL,PL,True,True,0.0,0.015200000000000002,0.015200000000000002
0.01,1.7,PL,LP,False,False,1.4799999999999998,1.0148,-0.4652
0.01,1.7,PL,PP,False,False,1.5,1.025,-0.45999999999999996
0.01,1.7,LP,LL,False,False,2.4799999999999995,-0.4950000000000002,0.99
0.01,1.7,LP,PL,False,False,1.4799999999999998,-0.4652,1.0148
0.01,1.7,LP,LP,True,False,2.4799999999999995,2.4551999999999996,2.4551999999999996
0.01,1.7,LP,PP,False,False,2.5,2.485,2.4799999999999995
0.01,1.7,PP,LL,False,False,2.5,-0.4900000000000002,1.0
0.01,1.7,PP,PL,False,False,1.5,-0.45999999999999996,1.025
0.01,1.7,PP,LP,False,False,2.5,2.4799999999999995,2.485
0.01,1.7,PP,PP,True,True,0.0,2.5100000000000002,2.5100000000000002
0.01,1.75,LL,LL,True,False,0.55,0.0,0.0
0.01,1.75,LL,PL,False,False,0.5700000000000001,0.01,0.0055000000000000005
0.01,1.75,LL,LP,False,False,2.5299999999999994,0.99,-0.4455000000000002
0.01,1.75,LL,PP,False,False,2.55,1.0,-0.44000000000000017
0.01,1.75,PL,LL,False,False,0.5700000000000001,0.0055000000000000005,0.01
0.01,1.75,PL,PL,True,True,0.0,0.015700000000000002,0.015700000000000002
0.01,1.75,PL,LP,False,False,1.5299999999999996,1.0152999999999999,-0.41569999999999996
0.01,1.75,PL,PP,False,False,1.5499999999999998,1.0255,-0.4099999999999999
0.01,1.75,LP,LL,False,False,2.5299999999999994,-0.4455000000000002,0.99
0.01,1.75,LP,PL,False,False,1.5299999999999996,-0.41569999999999996,1.0152999999999999
0.01,1.75,LP,LP,True,False,2.5299999999999994,2.5046999999999997,2.5046999999999997
0.01,1.75,LP,PP,False,False,2.55,2.5344999999999995,2.53
0.01,1.75,PP,LL,False,False,2.55,-0.44000000000000017,1.0
0.01,1.75,PP,PL,False,False,1.5499999999999998,-0.4099999999999999,1.0255
0.01,1.75,PP,LP,False,False,2.55,2.53,2.5344999999999995
0.01,1.75,PP,PP,True,True,0.0,2.5599999999999996,2.5599999999999996
0.01,1.8,LL,LL,True,False,0.6000000000000001,0.0,0.0
0.01,1.8,LL,PL,False,False,0.6200000000000001,0.01,0.006000000000000001
0.01,1.8,LL,LP,False,False,2.58,0.99,-0.39600000000000013
0.01,1.8,LL,PP,False,False,2.6,1.0,-0.3900000000000001
0.01,1.8,PL,LL,False,False,0.6200000000000001,0.006000000000000001,0.01
0.01,1.8,PL,PL,True,True,0.0,0.016200000000000003,0.016200000000000003
0.01,1.8,PL,LP,False,False,1.5799999999999998,1.0158,-0.3661999999999999
0.01,1.8,PL,PP,False,False,1.6,1.026,-0.3599999999999999
0.01,1.8,LP,LL,False,False,2.58,-0.39600000000000013,0.99
0.01,1.8,LP,PL,False,False,1.5799999999999998,-0.3661999999999999,1.0158
0.01,1.8,LP,LP,True,False,2.58,2.5542,2.5542
0.01,1.8,LP,PP,False,False,2.6,2.5839999999999996,2.5799999999999996
0.01,1.8,PP,LL,False,False,2.6,-0.3900000000000001,1.0
0.01,1.8,PP,PL,False,False,1.6,-0.3599999999999999,1.026
0.01,1.8,PP,LP,False,False,2.6,2.5799999999999996,2.5839999999999996
0.01,1.8,PP,PP,True,True,0.0,2.61,2.61
0.01,1.85,LL,LL,True,False,0.6500000000000001,0.0,0.0
0.01,1.85,LL,PL,False,False,0.6700000000000002,0.01,0.0065000000000000014
0.01,1.85,LL,LP,False,False,2.63,0.99,-0.3465000000000001
0.01,1.85,LL,PP,False,False,2.6500000000000004,1.0,-0.3400000000000001
0.01,1.85,PL,LL,False,False,0.6700000000000002,0.0065000000000000014,0.01
0.01,1.85,PL,PL,True,True,0.0,0.016700000000000003,0.016700000000000003
0.01,1.85,PL,LP,False,False,1.6300000000000001,1.0163,-0.31669999999999987
0.01,1.85,PL,PP,False,False,1.6500000000000004,1.0265,-0.30999999999999983
0.01,1.85,LP,LL,False,False,2.63,-0.3465000000000001,0.99
0.01,1.85,LP,PL,False,False,1.6300000000000001,-0.31669999999999987,1.0163
0.01,1.85,LP,LP,True,False,2.63,2.6037,2.6037
0.01,1.85,LP,PP,False,False,2.6500000000000004,2.6335,2.63
0.01,1.85,PP,LL,False,False,2.6500000000000004,-0.3400000000000001,1.0
0.01,1.85,PP,PL,False,False,1.6500000000000004,-0.30999999999999983,1.0265
0.01,1.85,PP,LP,False,False,2.6500000000000004,2.63,2.6335
0.01,1.85,PP,PP,True,True,0.0,2.6600000000000006,2.6600000000000006
0.01,1.9,LL,LL,True,False,0.7,0.0,0.0
0.01,1.9,LL,PL,False,False,0.72,0.01,0.006999999999999999
0.01,1.9,LL,LP,False,False,2.6799999999999997,0.99,-0.29700000000000026
0.01,1.9,LL,PP,False,False,2.7,1.0,-0.29000000000000026
0.01,1.9,PL,LL,False,False,0.72,0.006999999999999999,0.01
0.01,1.9,PL,PL,True,True,0.0,0.0172,0.0172
0.01,1.9,PL,LP,False,False,1.68,1.0168,-0.26720000000000005
0.01,1.9,PL,PP,False,False,1.7000000000000002,1.027,-0.26000000000000006
0.01,1.9,LP,LL,False,False,2.6799999999999997,-0.29700000000000026,0.99
0.01,1.9,LP,PL,False,False,1.68,-0.26720000000000005,1.0168
0.01,1.9,LP,LP,True,False,2.6799999999999997,2.6532,2.6532
0.01,1.9,LP,PP,False,False,2.7,2.683,2.68
0.01,1.9,PP,LL,False,False,2.7,-0.29000000000000026,1.0
0.01,1.9,PP,PL,False,False,1.7000000000000002,-0.26000000000000006,1.027
0.01,1.9,PP,LP,False,False,2.7,2.68,2.683
0.01,1.9,PP,PP,True,True,0.0,2.71,2.71
0.01,1.95,LL,LL,True,False,0.75,0.0,0.0
0.01,1.95,LL,PL,False,False,0.77,0.01,0.0075
0.01,1.95,LL,LP,False,False,2.7299999999999995,0.99,-0.24750000000000022
0.01,1.95,LL,PP,False,False,2.75,1.0,-0.2400000000000002
0.01,1.95,PL,LL,False,False,0.77,0.0075,0.01
0.01,1.95,PL,PL,True,True,0.0,0.0177,0.0177
0.01,1.95,PL,LP,False,False,1.7299999999999998,1.0172999999999999,-0.21769999999999998
0.01,1.95,PL,PP,False,False,1.75,1.0275,-0.20999999999999996
0.01,1.95,LP,LL,False,False,2.7299999999999995,-0.24750000000000022,0.99
0.01,1.95,LP,PL,False,False,1.7299999999999998,-0.21769999999999998,1.0172999999999999
0.01,1.95,LP,LP,True,False,2.7299999999999995,2.7026999999999997,2.7026999999999997
0.01,1.95,LP,PP,False,False,2.75,2.7325,2.7299999999999995
0.01,1.95,PP,LL,False,False,2.75,-0.2400000000000002,1.0
0.01,1.95,PP,PL,False,False,1.75,-0.20999999999999996,1.0275
0.01,1.95,PP,LP,False,False,2.75,2.7299999999999995,2.7325
0.01,1.95,PP,PP,True,True,0.0,2.7600000000000002,2.7600000000000002
0.01,2.0,LL,LL,True,False,0.8,0.0,0.0
0.01,2.0,LL,PL,False,False,0.8200000000000001,0.01,0.008
0.01,2.0,LL,LP,False,False,2.7799999999999994,0.99,-0.19800000000000018
0.01,2.0,LL,PP,False,False,2.8,1.0,-0.19000000000000017
0.01,2.0,PL,LL,False,False,0.8200000000000001,0.008,0.01
0.01,2.0,PL,PL,True,True,0.0,0.0182,0.0182
0.01,2.0,PL,LP,False,False,1.7799999999999996,1.0178,-0.16819999999999993
0.01,2.0,PL,PP,False,False,1.7999999999999998,1.028,-0.15999999999999992
0.01,2.0,LP,LL,False,False,2.7799999999999994,-0.19800000000000018,0.99
0.01,2.0,LP,PL,False,False,1.7799999999999996,-0.16819999999999993,1.0178
0.01,2.0,LP,LP,True,False,2.7799999999999994,2.7521999999999998,2.7521999999999998
0.01,2.0,LP,PP,False,False,2.8,2.7819999999999996,2.78
0.01,2.0,PP,LL,False,False,2.8,-0.19000000000000017,1.0
0.01,2.0,PP,PL,False,False,1.7999999999999998,-0.15999999999999992,1.028
0.01,2.0,PP,LP,False,False,2.8,2.78,2.7819999999999996
0.01,2.0,PP,PP,True,True,0.0,2.8099999999999996,2.8099999999999996
0.01,2.05,LL,LL,True,False,0.8499999999999999,0.0,0.0
0.01,2.05,LL,PL,False,False,0.8699999999999999,0.01,0.008499999999999999
0.01,2.05,LL,LP,False,False,2.829999999999999,0.99,-0.14850000000000035
0.01,2.05,LL,PP,False,False,2.8499999999999996,1.0,-0.14000000000000035
0.01,2.05,PL,LL,False,False,0.8699999999999999,0.008499999999999999,0.01
0.01,2.05,PL,PL,True,True,0.0,0.0187,0.0187
0.01,2.05,PL,LP,False,False,1.8299999999999994,1.0183,-0.1187000000000001
0.01,2.05,PL,PP,False,False,1.8499999999999996,1.0285,-0.1100000000000001
0.01,2.05,LP,LL,False,False,2.829999999999999,-0.14850000000000035,0.99
0.01,2.05,LP,PL,False,False,1.8299999999999994,-0.1187000000000001,1.0183
0.01,2.05,LP,LP,True,False,2.829999999999999,2.8016999999999994,2.8016999999999994
0.01,2.05,LP,PP,False,False,2.8499999999999996,2.8314999999999992,2.829999999999999
0.01,2.05,PP,LL,False,False,2.8499999999999996,-0.14000000000000035,1.0
0.01,2.05,PP,PL,False,False,1.8499999999999996,-0.1100000000000001,1.0285
0.01,2.05,PP,LP,False,False,2.8499999999999996,2.829999999999999,2.8314999999999992
0.01,2.05,PP,PP,True,True,0.0,2.8599999999999994,2.8599999999999994
0.01,2.1,LL,LL,True,False,0.9000000000000001,0.0,0.0
0.01,2.1,LL,PL,False,False,0.9200000000000002,0.01,0.009000000000000001
0.01,2.1,LL,LP,False,False,2.88,0.99,-0.09900000000000009
0.01,2.1,LL,PP,False,False,2.9000000000000004,1.0,-0.09000000000000008
0.01,2.1,PL,LL,False,False,0.9200000000000002,0.009000000000000001,0.01
0.01,2.1,PL,PL,True,True,0.0,0.019200000000000002,0.019200000000000002
0.01,2.1,PL,LP,False,False,1.8800000000000001,1.0188,-0.06919999999999984
0.01,2.1,PL,PP,False,False,1.9000000000000004,1.029,-0.059999999999999845
0.01,2.1,LP,LL,False,False,2.88,-0.09900000000000009,0.99
0.01,2.1,LP,PL,False,False,1.8800000000000001,-0.06919999999999984,1.0188
0.01,2.1,LP,LP,True,False,2.88,2.8512,2.8512
0.01,2.1,LP,PP,False,False,2.9000000000000004,2.8810000000000002,2.88
0.01,2.1,PP,LL,False,False,2.9000000000000004,-0.09000000000000008,1.0
0.01,2.1,PP,PL,False,False,1.9000000000000004,-0.059999999999999845,1.029
0.01,2.1,PP,LP,False,False,2.9000000000000004,2.88,2.8810000000000002
0.01,2.1,PP,PP,True,True,0.0,2.9100000000000006,2.9100000000000006
0.01,2.15,LL,LL,True,False,0.95,0.0,0.0
0.01,2.15,LL,PL,False,False,0.97,0.01,0.0095
0.01,2.15,LL,LP,False,False,2.9299999999999997,0.99,-0.049500000000000266
0.01,2.15,LL,PP,False,False,2.95,1.0,-0.040000000000000265
0.01,2.15,PL,LL,False,False,0.97,0.0095,0.01
0.01,2.15,PL,PL,True,True,0.0,0.019700000000000002,0.019700000000000002
0.01,2.15,PL,LP,False,False,1.93,1.0192999999999999,-0.01970000000000002
0.01,2.15,PL,PP,False,False,1.9500000000000002,1.0295,-0.01000000000000002
0.01,2.15,LP,LL,False,False,2.9299999999999997,-0.049500000000000266,0.99
0.01,2.15,LP,PL,False,False,1.93,-0.01970000000000002,1.0192999999999999
0.01,2.15,LP,LP,True,False,2.9299999999999997,2.9007,2.9007
0.01,2.15,LP,PP,False,False,2.95,2.9305,2.93
0.01,2.15,PP,LL,False,False,2.95,-0.040000000000000265,1.0
0.01,2.15,PP,PL,False,False,1.9500000000000002,-0.01000000000000002,1.0295
0.01,2.15,PP,LP,False,False,2.95,2.93,2.9305
0.01,2.15,PP,PP,True,True,0.0,2.96,2.96
0.01,2.2,LL,LL,True,False,1.0000000000000002,0.0,0.0
0.01,2.2,LL,PL,False,False,1.0200000000000002,0.01,0.010000000000000002
0.01,2.2,LL,LP,False,False,2.9799999999999995,0.99,0.0
0.01,2.2,LL,PP,False,False,3.0,1.0,0.010000000000000002
0.01,2.2,PL,LL,False,False,1.0200000000000002,0.010000000000000002,0.01
0.01,2.2,PL,PL,True,False,0.020000000000000247,0.020200000000000003,0.020200000000000003
0.01,2.2,PL,LP,False,False,1.9799999999999998,1.0198,0.029800000000000246
0.01,2.2,PL,PP,False,False,2.0,1.03,0.04000000000000025
0.01,2.2,LP,LL,False,False,2.9799999999999995,0.0,0.99
0.01,2.2,LP,PL,False,False,1.9799999999999998,0.029800000000000246,1.0198
0.01,2.2,LP,LP,True,False,2.9799999999999995,2.9501999999999997,2.9501999999999997
0.01,2.2,LP,PP,False,False,3.0,2.9799999999999995,2.9799999999999995
0.01,2.2,PP,LL,False,False,3.0,0.010000000000000002,1.0
0.01,2.2,PP,PL,False,False,2.0,0.04000000000000025,1.03
0.01,2.2,PP,LP,False,False,3.0,2.9799999999999995,2.9799999999999995
0.01,2.2,PP,PP,True,True,0.0,3.01,3.01
0.01,2.25,LL,LL,True,False,1.05,0.0,0.0
0.01,2.25,LL,PL,False,False,1.07,0.01,0.0105
0.01,2.25,LL,LP,False,False,3.0299999999999994,0.99,0.04949999999999982
0.01,2.25,LL,PP,False,False,3.05,1.0,0.059999999999999824
0.01,2.25,PL,LL,False,False,1.07,0.0105,0.01
0.01,2.25,PL,PL,True,False,0.07000000000000008,0.020700000000000003,0.020700000000000003
0.01,2.25,PL,LP,False,False,2.0299999999999994,1.0203,0.07930000000000008
0.01,2.25,PL,PP,False,False,2.05,1.0305,0.09000000000000008
0.01,2.25,LP,LL,False,False,3.0299999999999994,0.04949999999999982,0.99
0.01,2.25,LP,PL,False,False,2.0299999999999994,0.07930000000000008,1.0203
0.01,2.25,LP,LP,True,False,3.0299999999999994,2.9996999999999994,2.9996999999999994
0.01,2.25,LP,PP,False,False,3.05,3.0294999999999996,3.0299999999999994
